Gender,Height,Index
1.0,0.125,4
1.0,0.6607142857142857,2
0.0,0.5178571428571429,4
0.0,0.875,3
1.0,-0.7678571428571429,3
1.0,0.6607142857142857,3
1.0,-0.8392857142857143,5
1.0,-0.5892857142857143,5
1.0,0.125,3
0.0,-0.05357142857142857,4
1.0,0.875,2
0.0,-0.4107142857142857,4
0.0,0.7678571428571429,3
1.0,-0.5535714285714286,2
1.0,0.7321428571428571,2
0.0,-0.625,5
0.0,-0.48214285714285715,5
1.0,-1.0892857142857142,5
1.0,-0.9464285714285714,5
1.0,0.05357142857142857,5
1.0,-0.48214285714285715,5
0.0,-0.625,5
0.0,-0.05357142857142857,4
1.0,0.5178571428571429,5
0.0,0.05357142857142857,2
0.0,-0.6964285714285714,3
1.0,0.6964285714285714,3
1.0,0.5892857142857143,1
0.0,-0.26785714285714285,5
1.0,0.30357142857142855,5
1.0,-0.625,5
1.0,0.26785714285714285,1
0.0,0.875,1
0.0,-0.375,5
0.0,-0.48214285714285715,5
0.0,0.6607142857142857,4
0.0,0.9464285714285714,3
1.0,-0.9464285714285714,4
0.0,0.017857142857142856,5
0.0,0.5178571428571429,2
0.0,0.16071428571428573,4
0.0,-0.7678571428571429,5
1.0,-0.48214285714285715,2
1.0,-0.3392857142857143,5
0.0,0.4107142857142857,4
1.0,0.5178571428571429,2
0.0,0.625,4
1.0,0.375,4
1.0,-0.3392857142857143,3
1.0,-1.0892857142857142,5
0.0,-0.08928571428571429,5
0.0,0.19642857142857142,1
1.0,-0.26785714285714285,5
1.0,0.05357142857142857,4
1.0,0.9107142857142857,4
0.0,0.5892857142857143,3
1.0,0.05357142857142857,4
1.0,0.26785714285714285,5
0.0,-0.23214285714285715,3
1.0,-0.9821428571428571,5
0.0,0.7321428571428571,0
0.0,-1.0535714285714286,5
1.0,0.8035714285714286,0
1.0,0.6964285714285714,2
1.0,0.16071428571428573,5
0.0,0.30357142857142855,5
0.0,0.05357142857142857,4
0.0,-0.08928571428571429,2
0.0,-0.23214285714285715,4
0.0,0.8392857142857143,4
0.0,-0.625,2
1.0,0.26785714285714285,4
1.0,-1.0535714285714286,5
1.0,0.3392857142857143,2
0.0,0.5178571428571429,3
0.0,0.9464285714285714,4
1.0,-0.19642857142857142,4
0.0,-0.08928571428571429,4
0.0,0.19642857142857142,4
1.0,0.375,0
1.0,-0.23214285714285715,3
0.0,-0.16071428571428573,5
0.0,0.6964285714285714,3
1.0,0.5535714285714286,4
