Gender,Height,Index
0.005031991946726021,0.8755665987303276,4
0.004806192828141836,0.908370444518807,2
0.0,0.8595358880206613,4
0.0,0.8823529411764706,3
0.006210940518470819,0.9254301372521521,3
0.004635495271068304,0.8761086062319094,3
0.005766395184764947,0.8476600921604471,5
0.005267683334011257,0.8112232334377335,5
0.005104632590892888,0.8882060708153625,3
0.0,0.8539057123212422,4
0.004735827487479178,0.9234863600584398,2
0.0,0.8933007190631997,4
0.0,0.8850181904869691,3
0.006128283964391498,0.9498840144806822,2
0.0048380363763356315,0.9240649478801056,2
0.0,0.8194834705647751,5
0.0,0.8189867763559935,5
0.00525283696976142,0.7353971757665988,5
0.00489338465194092,0.7046473898794925,5
0.0045218789090865205,0.7777631723628815,5
0.005216405309573011,0.8189756336029627,5
0.0,0.7164095964823702,5
0.0,0.8672941280535852,4
0.0043214792085476275,0.7994736535813111,5
0.0,0.931801188996588,2
0.0,0.9207145912768936,3
0.004707459371652833,0.8944172806140382,3
0.005075815168408624,0.9491774364924127,1
0.0,0.7158354863984259,5
0.004258366059889419,0.762247524720206,5
0.005126452794264268,0.784347277522433,5
0.005392500902216031,0.9598651605944535,1
0.0,0.9486832980505138,1
0.0,0.7737417941254825,5
0.0,0.716171123310796,5
0.0,0.8198428217216609,4
0.0,0.8655265355643613,3
0.00607042478889151,0.8741411696003774,4
0.0,0.7474093186836597,5
0.0,0.9160436550905626,2
0.0,0.8247288518459779,4
0.0,0.8096749971828477,5
0.0059991121970873855,0.9418606149427194,2
0.005009652881655526,0.8065541139465396,5
0.0,0.8221921916437787,4
0.004999875004687304,0.9249768758671514,2
0.0,0.8388511542929964,4
0.004709703815333854,0.8524563905754277,4
0.005669932858753598,0.9128591902593293,3
0.004839055876162845,0.6774678226627983,5
0.0,0.7795089347933047,5
0.0,0.9560135966247705,1
0.005085257089763904,0.8288969056315164,5
0.004962305586103046,0.8535165608097239,4
0.0043906550395367205,0.8605683877491972,4
0.0,0.9029497527568909,3
0.005126587525411725,0.8817730543708167,4
0.004573223867517888,0.814033848418184,5
0.0,0.9197241788180458,3
0.005955546944282051,0.8516432130323333,5
0.0,0.962280734503106,0
0.0,0.7021097462009691,5
0.00498965718091437,0.9630038359164734,0
0.0048229890669955105,0.9163679227291469,2
0.004524423722675933,0.7917741514682882,5
0.0,0.7497156142994206,5
0.0,0.8731977020149124,4
0.0,0.943507600404038,2
0.0,0.8944271909999159,4
0.0,0.8188351394109185,4
0.0,0.9486832980505138,2
0.004694576999291249,0.8356347058738424,4
0.006168375371965671,0.8697409274471597,5
0.0051281376975150245,0.9230647855527043,2
0.0,0.8797065135761271,3
0.0,0.7878424472642455,4
0.005127059168096184,0.8459647627358704,4
0.0,0.8814799700287821,4
0.0,0.8218558344668407,4
0.00531771979542355,0.9625072829716627,0
0.005545125468062241,0.9094005767622074,3
0.0,0.7644333195971198,5
0.0,0.8752415354392696,3
0.004539783358535657,0.8443997046876323,4
0.00480269949156066,0.8068535145821909,5
0.004896727508747926,0.9695520467320893,0
0.0,0.7786935214603452,5
0.005367121355648894,0.7782325965690896,5
0.0,0.8368768792631561,5
0.0,0.7974063856023162,5
0.0,0.7562495338185155,5
0.0,0.8855472253378006,3
0.0,0.8679676816511638,3
0.005341334710989552,0.9454162438451506,2
0.004344911292426719,0.8559475246080637,4
0.0,0.7367942249754484,5
0.006333936493560161,0.8994189820855428,4
0.004718136032598099,0.7549017652156959,5
0.004834416699785728,0.942711256458217,1
0.0,0.9670745372626465,0
0.003954763127756897,0.7869978624236226,4
0.005365035401437021,0.8262154518213012,5
0.004474508073056254,0.7203957997620569,5
0.0,0.8067934505512733,4
0.0,0.8080075302163774,4
0.0043072250118705215,0.8399088773147516,4
0.0043373030593990515,0.7199923078602426,5
0.0045176317120326085,0.7183034422131848,5
0.0,0.8629130612594373,4
0.006136239708393682,0.9142997165506587,3
0.0,0.9061831399952653,4
0.0,0.6809876306953109,5
0.004290383713467989,0.815172905558918,4
0.0,0.9054589359588684,2
0.0,0.8790318556967283,4
0.006261629055739414,0.9267211002494332,3
0.0,0.9451902054680313,2
0.0,0.8144866618584528,5
0.0055554698236580545,0.7999876546067599,5
0.0,0.7483469392281404,5
0.0,0.8879944092772879,4
0.004478679607585255,0.8375130866184426,4
0.004302757100456771,0.8046155777854161,4
0.0,0.7546055221635046,5
0.0,0.7275237368363601,5
0.005408883380698543,0.8546035741503698,4
0.0044340775374585775,0.860211042266964,4
0.0,0.8781269116868474,4
0.004228566071240502,0.7695990249657714,5
0.006127593622054359,0.9436494177963713,2
0.0,0.7704719917849997,5
0.0,0.9365348334652653,2
0.0,0.7183822213408705,5
0.0,0.8351148361855061,4
0.0,0.740919573429223,5
0.0,0.7733921049602127,5
0.0,0.7728687450196582,5
0.004503727814589391,0.8737231960303418,3
0.004434557097501393,0.7583092636727382,5
0.004959375523010733,0.7885407081587066,5
0.0,0.9525549486528351,2
0.0,0.891202341240102,4
0.004279526546219804,0.7703147783195647,5
0.0048970797870790065,0.7982240052938782,5
0.006220666789197215,0.8708933504876102,5
0.0042860860541994415,0.84435895267729,4
0.0045234052817575325,0.8775406246609613,3
0.0,0.6921200822339276,5
0.004582048789640345,0.8934995139798674,3
0.0,0.8251867637151823,3
0.0,0.9689681151274986,0
0.006695744699871344,0.9374042579819881,3
0.0,0.9284766908852593,3
0.0,0.7682212795973759,5
0.0,0.8130240395727101,5
0.0,0.8667493272270447,4
0.0,0.9079593845004517,3
0.004310304787039547,0.7241312042226439,5
0.0,0.8778955729143844,3
0.004778894074915103,0.8649798275596337,4
0.004499076097110094,0.8953161433249086,2
0.0,0.924261426490025,2
0.004609420773711156,0.8850087885525421,3
0.0,0.7863183388224226,5
0.0,0.8402248549907809,4
0.005073724096619627,0.9183440614881525,2
0.004830410611531882,0.8501522676296113,4
0.0,0.827123683747147,5
0.0,0.9140610001029057,3
0.0,0.9201546356285785,2
0.004324751450161574,0.8087285211802142,4
0.004502814575912108,0.7834897362087067,5
0.004441550154767756,0.7417388758462151,5
0.0,0.8313971305105594,4
0.004048516637160779,0.7975577775206735,4
0.0,0.8410307363831536,4
0.0,0.8574929257125442,4
0.0,0.8874575117471154,3
0.0,0.7965319006198699,5
0.0046960779472757265,0.8828626540878366,3
0.0,0.909595755728801,3
0.004713050335620457,0.8342099094048208,4
0.005295974312299022,0.8579478385924416,4
0.005148214072546051,0.9266785330582892,2
0.0,0.8715755371245494,3
0.005453337741570976,0.8998007273592109,3
0.0,0.7776784661270997,5
0.0,0.9079593845004517,3
0.0,0.768612446769553,5
0.005424059159884996,0.8570013472618294,4
0.006073783006037251,0.8564034038512524,5
0.005445973666678841,0.8386799446685416,5
0.005113033089052131,0.8436504596936015,4
0.0,0.7196633887528546,5
0.0059009631748060554,0.8320358076476537,5
0.005530858397761648,0.8019744676754389,5
0.005761416394781953,0.9045423739807666,4
0.0,0.8342191746462443,4
0.0,0.7553887142830487,5
0.0040807489547189674,0.7875845482607606,5
0.005191321550068901,0.9552031652126778,1
0.004957364112781693,0.8873681761879231,3
0.0,0.8685855723816659,4
0.004770512430885703,0.8682332624211979,4
0.004631118783268974,0.6715122235740013,5
0.0,0.8650311892618034,4
0.005695532951183298,0.8258522779215782,5
0.0,0.8489702403754515,4
0.004677905059530869,0.8934798663703961,3
0.0,0.9109978174799258,4
0.0,0.8725060159497201,4
0.004666075667842962,0.6905791988407584,5
0.0,0.7234628854848876,5
0.0,0.7765985621809256,5
0.0,0.96269331182347,0
0.0,0.7938304624761111,5
0.0,0.7713070810085044,5
