Height,Weight,Index
0.2479387762795916,-0.3091170170415485,4
1.164872120508848,-0.587322332378942,2
0.9203565620477129,0.1236468068166194,4
1.5316454582005503,-0.0618234034083097,3
-1.280283464102502,-1.391026576686968,3
1.164872120508848,-0.0618234034083097,3
-1.4025412433330697,-0.43276382385816786,5
-0.9746390160260834,0.15455850852077424,5
0.2479387762795916,-0.4945872272664776,3
-0.05770567179682715,-0.09273510511246454,4
1.5316454582005503,-0.7727925426038712,2
-0.6689945679496646,-0.803704244308026,4
1.3482587893546991,-0.15455850852077424,3
-0.9135101264107996,-1.7001435937285165,2
1.2871298997394154,-0.8346159460121809,2
-1.0357679056413671,0.03091170170415485,5
-0.7912523471802322,0.1236468068166194,5
-1.8304434706400559,0.7109691391955615,5
-1.585927912178921,1.205556366462039,5
0.1256809970490241,1.02008615623711,5
-0.7912523471802322,0.1236468068166194,5
-1.0357679056413671,1.3292031732786584,5
-0.05770567179682715,-0.2782053153373936,4
0.9203565620477129,1.02008615623711,5
0.1256809970490241,-1.205556366462039,2
-1.1580256848719346,-1.2982914715745035,3
1.2260010101241317,-0.34002871874570334,3
1.0426143412782802,-1.3601148749828134,1
-0.4244790094885296,1.638320190320207,5
0.5535832243560104,1.421938278391123,5
-1.0357679056413671,0.4636755255623227,5
0.4924543347407266,-1.6692318920243618,1
1.5316454582005503,-1.2673797698703488,1
-0.6078656783343809,0.7727925426038712,5
-0.7912523471802322,1.4528499800952779,5
1.164872120508848,0.803704244308026,4
1.6539032374311178,0.2472936136332388,3
-1.585927912178921,-0.803704244308026,4
0.06455210743374035,1.421938278391123,5
0.9203565620477129,-0.7727925426038712,2
0.30906766589487533,0.43276382385816786,4
-1.280283464102502,0.0618234034083097,5
-0.7912523471802322,-1.5455850852077424,2
-0.5467367887190971,0.37094042044985814,5
0.7369698932018616,0.618234034083097,4
0.9203565620477129,-0.9273510511246454,2
1.1037432308935642,0.4945872272664776,4
0.6758410035865778,0.15455850852077424,4
-0.5467367887190971,-1.0509978579412649,3
-1.8304434706400559,1.421938278391123,5
-0.11883456141211089,0.8964393494204905,5
0.3701965555101591,-1.607408488616052,1
-0.4244790094885296,0.1236468068166194,5
0.1256809970490241,-0.03091170170415485,4
1.592774347815834,0.3091170170415485,4
1.0426143412782802,-0.5254989289706324,3
0.1256809970490241,-0.43276382385816786,4
0.4924543347407266,0.6491457357872518,5
-0.3633501198732459,-1.1128212613495745,3
-1.6470568017942047,-0.5564106306747872,5
1.2871298997394154,-1.607408488616052,0
-1.7693145810247721,1.1437329630537294,5
1.4093876789699828,-1.607408488616052,0
1.2260010101241317,-0.7109691391955615,2
0.30906766589487533,0.8964393494204905,5
0.5535832243560104,1.607408488616052,5
0.1256809970490241,-0.3091170170415485,4
-0.11883456141211089,-1.4528499800952779,2
-0.3633501198732459,-0.7418808408997163,4
1.4705165685852666,0.9273510511246454,4
-1.0357679056413671,-1.7001435937285165,2
0.4924543347407266,0.34002871874570334,4
-1.7693145810247721,-0.803704244308026,5
0.6147121139712941,-0.9582627528288002,2
0.9203565620477129,-0.18547021022492907,3
1.6539032374311178,1.4837616817994326,4
-0.30222123025796216,-0.0618234034083097,4
-0.11883456141211089,-0.4945872272664776,4
0.3701965555101591,0.4945872272664776,4
0.6758410035865778,-1.7001435937285165,0
-0.3633501198732459,-0.9582627528288002,3
-0.2410923406426784,1.0509978579412649,5
1.2260010101241317,-0.03091170170415485,3
0.9814854516629966,0.37094042044985814,4
-0.11883456141211089,0.5254989289706324,5
1.7150321270464015,-1.7310552954326714,0
0.30906766589487533,1.0819095596454196,5
-1.5247990225636372,0.34002871874570334,5
-0.6689945679496646,-0.0618234034083097,5
0.9203565620477129,1.0509978579412649,5
0.4924543347407266,1.4837616817994326,5
0.7980987828171453,-0.3091170170415485,3
1.4705165685852666,0.15455850852077424,3
0.43132544512544285,-1.391026576686968,2
1.6539032374311178,0.401852122154013,4
0.0034232178184565986,1.5455850852077424,5
-1.7081856914094884,-1.1437329630537294,4
-0.6078656783343809,1.02008615623711,5
1.5316454582005503,-1.1437329630537294,1
1.2260010101241317,-1.7310552954326714,0
1.7761610166616852,1.5455850852077424,4
-0.9746390160260834,-0.03091170170415485,5
-0.5467367887190971,1.5146733835035875,5
1.7150321270464015,1.205556366462039,4
1.3482587893546991,1.0509978579412649,4
1.5316454582005503,0.618234034083097,4
-0.2410923406426784,1.6692318920243618,5
-0.6689945679496646,1.4837616817994326,5
0.6758410035865778,0.0,4
-1.280283464102502,-1.236468068166194,3
-1.2191545744872183,-1.1128212613495745,4
-1.4636701329483535,1.5764967869118973,5
1.2260010101241317,0.8964393494204905,4
1.3482587893546991,-0.4945872272664776,2
0.43132544512544285,-0.3091170170415485,4
-1.3414123537177858,-1.421938278391123,3
-0.30222123025796216,-1.5146733835035875,2
-1.4636701329483535,-0.0618234034083097,5
-1.585927912178921,0.0618234034083097,5
0.3701965555101591,1.5455850852077424,5
